assists,blockedFGAs,blocks,defReb,fouls,isHome,offReb,player.firstName,player.lastName,player.name,player.playerId,points,possessions,ppp,secondsPlayed,steals,team.fullName,team.teamId,turnovers,chargeCommitted,chargeTaken,personalFoulCommitted,personalFoulTaken,plusOne,gameId,fgMade,fgAttempt,shot3Made,shot3Attempt,ftMade,ftAttempt,totalReb,fgMissed,ftMissed,assistsTurnover,fgPercent,fgAttemptPercent,fgMissedPercent,shot2Attempt,shot2Made,shot2Missed,shot2Percent,shot3Missed,shot3Percent
0,0,1,4,1,,3,Dylan,Osetkowski,Dylan Osetkowski,584a98bed95ef3f74c17acf1,14,9,1.5555555555555556,2160,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,1,3,0,5bd068b4aeda7199391b7c02,4,5,2,2,4,6,7,1,2,0.0,0.8,0.8,0.2,3,2,1,0.67,0,1.0
3,0,0,4,3,,0,Matt,Coleman,Matt Coleman,59afc0bb17120e9c9af4aaf9,17,10,1.7,2100,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,3,2,0,5bd068b4aeda7199391b7c02,6,10,2,5,3,4,4,4,1,0.0,0.6,0.6,0.4,5,4,1,0.8,3,0.4
0,0,0,2,3,,0,Jase,Febres,Jase Febres,59afc0bc17120e9c9af4ab14,4,7,0.5714285714285714,1500,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,2,0,0,3,0,0,5bd068b4aeda7199391b7c02,2,6,0,3,0,0,2,4,0,0.0,0.33,0.33,0.67,3,2,1,0.67,3,0.0
0,0,0,0,3,,1,Royce,Hamm,Royce Hamm,59afc0bc17120e9c9af4abce,0,1,0.0,480,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,0,0,0,3,0,0,5bd068b4aeda7199391b7c02,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
1,0,1,2,1,,1,Elijah,Mitrou-Long,Elijah Mitrou-Long,59e692ef44b2b8aa7ea5f2e1,10,7,1.4285714285714286,1800,1,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,1,2,0,5bd068b4aeda7199391b7c02,3,7,1,2,3,4,3,4,1,1.0,0.43,0.43,0.57,5,2,3,0.4,1,0.5
2,0,0,1,1,,0,Courtney,Ramey,Courtney Ramey,5be3360eaeda719939abfe5d,5,5,1.0,1080,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,1,0,0,1,1,0,5bd068b4aeda7199391b7c02,2,3,1,1,0,1,1,1,1,2.0,0.67,0.67,0.33,2,1,1,0.5,0,1.0
0,0,4,2,4,,1,Jaxson,Hayes,Jaxson Hayes,5be3360eaeda719939abfe62,6,4,1.5,1200,0,Texas-(Austin) Longhorns,54457dd3300969b132fcfe85,2,0,0,4,2,0,5bd068b4aeda7199391b7c02,2,2,0,0,2,2,3,0,0,0.0,1.0,1.0,0.0,2,2,0,1.0,0,0.0
4,0,1,2,1,,1,Nick,Weilet-Babb,Nick Weilet-Babb,584aba25d95ef3f74c1c21cc,12,13,0.9230769230769231,2280,4,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,1,1,0,5bd025e2aeda7199399c14a6,4,10,2,4,2,2,3,6,0,2.0,0.4,0.4,0.6,6,2,4,0.33,2,0.5
0,0,0,0,0,,0,Solomon,Young,Solomon Young,584aba25d95ef3f74c1c21d3,2,1,2.0,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd025e2aeda7199399c14a6,1,1,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1,1,0,1.0,0,0.0
0,0,2,0,2,,1,Cameron,Lard,Cameron Lard,59ed8bfef934491175f00924,4,3,1.3333333333333333,540,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,0,0,5bd025e2aeda7199399c14a6,2,3,0,0,0,0,1,1,0,0.0,0.67,0.67,0.33,3,2,1,0.67,0,0.0
3,0,0,1,1,,1,Lindell,Wigginton,Lindell Wigginton,59ed8bfef934491175f00925,8,15,0.5333333333333333,1020,1,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,1,1,0,5bd025e2aeda7199399c14a6,2,11,2,5,2,2,2,9,0,1.5,0.18,0.18,0.82,6,0,6,0.0,3,0.4
0,0,0,0,0,,0,Terrence,Lewis,Terrence Lewis,59ed8bfef934491175f00926,0,,,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd025e2aeda7199399c14a6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,0,5,2,,0,Marial,Shayok,Marial Shayok,59ed8bfef934491175f00927,24,17,1.411764705882353,2040,2,Iowa State Cyclones,54457dd3300969b132fcfe95,5,0,0,2,2,1,5bd025e2aeda7199399c14a6,9,12,5,5,1,2,5,3,1,0.2,0.75,0.75,0.25,7,4,3,0.57,0,1.0
2,0,0,9,2,,2,Michael,Jacobson,Michael Jacobson,59ed8bfef934491175f00928,9,11,0.8181818181818182,1800,1,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,1,0,5bd025e2aeda7199399c14a6,4,9,0,2,1,2,11,5,1,0.0,0.44,0.44,0.56,7,4,3,0.57,2,0.0
0,0,0,0,0,,0,Zoran,Talley Jr,Zoran Talley Jr,59ed8bfef934491175f00929,0,,,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd025e2aeda7199399c14a6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,1,0,,0,Zion,Griffin,Zion Griffin,5be2c773aeda71993919895c,0,,,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd025e2aeda7199399c14a6,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,0,0,,0,George,Conditt IV,George Conditt IV,5be2c773aeda719939198961,0,,,60,0,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,0,0,0,5bd025e2aeda7199399c14a6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
5,0,0,0,2,,0,Talen,Horton-Tucker,Talen Horton-Tucker,5be2c773aeda719939198964,4,9,0.4444444444444444,1800,1,Iowa State Cyclones,54457dd3300969b132fcfe95,0,0,0,2,0,0,5bd025e2aeda7199399c14a6,2,9,0,4,0,0,0,7,0,0.0,0.22,0.22,0.78,5,2,3,0.4,4,0.0
3,0,1,1,2,,0,Tyrese,Haliburton,Tyrese Haliburton,5be2c773aeda71993919896b,14,9,1.5555555555555556,2220,4,Iowa State Cyclones,54457dd3300969b132fcfe95,2,0,0,2,1,0,5bd025e2aeda7199399c14a6,4,6,4,5,2,2,1,2,0,1.5,0.67,0.67,0.33,1,0,1,0.0,1,0.8
1,0,0,4,0,,0,Lagerald,Vick,Lagerald Vick,5646bc1cd269224c4b141254,6,15,0.4,1740,2,Kansas Jayhawks,54457dd3300969b132fcfe9b,7,0,0,0,0,0,5bd025e2aeda7199399c14a6,2,8,2,6,0,0,4,6,0,0.14,0.25,0.25,0.75,2,0,2,0.0,4,0.33
0,0,0,0,1,,0,Mitch,Lightfoot,Mitch Lightfoot,584a9c11d95ef3f74c17e449,0,2,0.0,420,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,1,1,0,5bd025e2aeda7199399c14a6,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,0.0
0,0,0,2,1,,2,Marcus,Garrett,Marcus Garrett,59ed8bfef934491175f00a08,8,9,0.8888888888888888,1800,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,1,0,0,5bd025e2aeda7199399c14a6,4,8,0,1,0,0,4,4,0,0.0,0.5,0.5,0.5,7,4,3,0.57,1,0.0
3,0,1,10,3,,2,Dedric,Lawson,Dedric Lawson,59ed8bfef934491175f00a09,13,19,0.6842105263157895,1920,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,6,0,0,3,3,0,5bd025e2aeda7199399c14a6,5,11,0,1,3,6,12,6,3,0.5,0.45,0.45,0.55,10,5,5,0.5,1,0.0
0,0,0,0,0,,0,Chris,Teahan,Chris Teahan,59ed8bfef934491175f00a0b,0,,,120,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,0,0,0,5bd025e2aeda7199399c14a6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
2,0,0,1,1,,2,Charlie,Moore,Charlie Moore,59ed8bfef934491175f00a0d,2,5,0.4,1140,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,1,0,0,5bd025e2aeda7199399c14a6,1,5,0,2,0,0,3,4,0,0.0,0.2,0.2,0.8,3,1,2,0.33,2,0.0
1,0,0,1,1,,0,K.J.,Lawson,K.J. Lawson,59ed8bfef934491175f00a0e,2,3,0.6666666666666666,540,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,1,0,0,1,0,0,5bd025e2aeda7199399c14a6,1,2,0,1,0,0,1,1,0,1.0,0.5,0.5,0.5,1,1,0,1.0,1,0.0
2,0,0,4,1,,2,Quentin,Grimes,Quentin Grimes,5be2500daeda71993913aa6c,19,17,1.1176470588235294,1860,1,Kansas Jayhawks,54457dd3300969b132fcfe9b,2,0,0,1,3,1,5bd025e2aeda7199399c14a6,7,14,3,6,2,3,6,7,1,1.0,0.5,0.5,0.5,8,4,4,0.5,3,0.5
3,0,0,5,1,,2,Devon,Dotson,Devon Dotson,5be2500daeda71993913aa70,8,13,0.6153846153846154,1860,2,Kansas Jayhawks,54457dd3300969b132fcfe9b,5,0,0,1,1,0,5bd025e2aeda7199399c14a6,3,5,1,2,1,2,7,2,1,0.6,0.6,0.6,0.4,3,2,1,0.67,1,0.5
0,0,0,1,1,,0,David,McCormack,David McCormack,5be2500daeda71993913aa76,2,2,1.0,600,0,Kansas Jayhawks,54457dd3300969b132fcfe9b,0,0,0,1,0,0,5bd025e2aeda7199399c14a6,1,2,0,0,0,0,1,1,0,0.0,0.5,0.5,0.5,2,1,1,0.5,0,0.0
4,0,0,7,1,,3,JD,Miller,JD Miller,5647ef9ad269224c4b141df3,13,13,1.0,1980,1,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,1,6,0,5bd02006aeda7199398f0376,4,7,0,0,5,9,10,3,4,4.0,0.57,0.57,0.43,7,4,3,0.57,0,0.0
3,0,0,4,5,,1,Desmond,Bane,Desmond Bane,584a9c11d95ef3f74c17e44c,22,12,1.8333333333333333,1680,1,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,5,2,1,5bd02006aeda7199398f0376,8,11,3,4,3,3,5,3,0,3.0,0.73,0.73,0.27,7,5,2,0.71,1,0.75
1,0,0,1,2,,0,Kouat,Noi,Kouat Noi,584a9c11d95ef3f74c17e44f,9,7,1.2857142857142858,1200,0,TCU Horned Frogs,54457dd3300969b132fcfea0,0,0,0,2,0,0,5bd02006aeda7199398f0376,4,7,1,3,0,0,1,3,0,0.0,0.57,0.57,0.43,4,3,1,0.75,2,0.33
10,0,0,0,4,,0,Alex,Robinson,Alex Robinson,584a9c11d95ef3f74c17e450,18,23,0.782608695652174,2160,2,TCU Horned Frogs,54457dd3300969b132fcfea0,4,0,0,4,5,0,5bd02006aeda7199398f0376,6,14,0,3,6,10,0,8,4,2.5,0.43,0.43,0.57,11,6,5,0.55,3,0.0
0,0,0,1,0,,0,Lat,Mayen,Lat Mayen,59ed8bfef934491175f00aa5,0,1,0.0,240,0,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,0,0,0,5bd02006aeda7199398f0376,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,2,4,3,,3,Kevin,Samuel,Kevin Samuel,59ed8bfef934491175f00aa6,7,9,0.7777777777777778,1860,1,TCU Horned Frogs,54457dd3300969b132fcfea0,1,0,0,3,3,0,5bd02006aeda7199398f0376,3,6,0,0,1,4,7,3,3,0.0,0.5,0.5,0.5,6,3,3,0.5,0,0.0
3,0,1,2,3,,0,RJ,Nembhard,RJ Nembhard,59ed8bfef934491175f00aa8,10,7,1.4285714285714286,1980,0,TCU Horned Frogs,54457dd3300969b132fcfea0,0,0,0,3,2,0,5bd02006aeda7199398f0376,3,5,2,3,2,4,2,2,2,0.0,0.6,0.6,0.4,2,1,1,0.5,1,0.67
1,0,0,1,2,,0,Kendric,Davis,Kendric Davis,5be3e53baeda719939c89ed5,6,7,0.8571428571428571,900,1,TCU Horned Frogs,54457dd3300969b132fcfea0,2,0,0,2,3,0,5bd02006aeda7199398f0376,2,3,0,1,2,4,1,1,2,0.5,0.67,0.67,0.33,2,2,0,1.0,1,0.0
0,0,2,2,2,,0,Norense,Odiase,Norense Odiase,545d3d5d3ad33bf4a9d70457,0,1,0.0,540,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,2,1,0,5bd04586aeda719939d2369c,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,1,2,3,,0,Brandone,Francis,Brandone Francis,584aba26d95ef3f74c1c2265,0,6,0.0,1500,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,1,0,0,3,0,0,5bd04586aeda719939d2369c,0,5,0,3,0,0,2,5,0,1.0,0.0,0.0,1.0,2,0,2,0.0,3,0.0
3,0,1,5,2,,2,Jarrett,Culver,Jarrett Culver,59ed8bfef934491175f00c76,9,16,0.5625,2220,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,3,0,0,2,7,0,5bd04586aeda719939d2369c,2,7,0,3,5,10,7,5,5,1.0,0.29,0.29,0.71,4,2,2,0.5,3,0.0
2,0,0,4,5,,0,Davide,Moretti,Davide Moretti,59ed8bfef934491175f00c78,19,18,1.0555555555555556,1920,2,Texas Tech Red Raiders,54457dd3300969b132fcfead,5,0,0,5,2,0,5bd04586aeda719939d2369c,7,11,3,7,2,2,4,4,0,0.4,0.64,0.64,0.36,4,4,0,1.0,4,0.43
1,0,1,1,3,,0,Kyler,Edwards,Kyler Edwards,5be34a3aaeda7199390a33a3,9,6,1.5,900,0,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,3,2,0,5bd04586aeda719939d2369c,2,4,1,1,4,4,1,2,0,0.0,0.5,0.5,0.5,3,1,2,0.33,0,1.0
0,0,0,1,2,,0,Deshawn,Corprew,Deshawn Corprew,5be34a3aaeda7199390a33a6,3,2,1.5,840,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,0,0,0,2,0,0,5bd04586aeda719939d2369c,1,2,1,2,0,0,1,1,0,0.0,0.5,0.5,0.5,0,0,0,0.0,1,0.5
2,0,3,5,4,,3,"Tariq ",Owens,Tariq  Owens,5be34a3aaeda7199390a33a8,9,11,0.8181818181818182,2040,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,5,0,0,4,6,0,5bd04586aeda719939d2369c,2,3,0,1,5,7,8,1,2,0.4,0.67,0.67,0.33,2,2,0,1.0,1,0.0
0,0,0,4,1,,0,Matt,Mooney,Matt Mooney,5be34a3aaeda7199390a33a9,14,12,1.1666666666666667,2040,1,Texas Tech Red Raiders,54457dd3300969b132fcfead,2,0,0,1,4,0,5bd04586aeda719939d2369c,3,6,1,2,7,8,4,3,1,0.0,0.5,0.5,0.5,4,2,2,0.5,1,0.5
1,0,0,3,2,,0,Jamuni,McNeace,Jamuni McNeace,54558487300969b132017230,1,4,0.25,660,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,0,0,0,2,3,0,5bd04a37aeda719939dc8d44,0,1,0,0,1,5,3,1,4,0.0,0.0,0.0,1.0,1,0,1,0.0,0,0.0
0,0,0,7,2,,4,Christian,James,Christian James,564d3d9bd269224c4b1447c3,14,16,0.875,2280,2,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,2,1,0,5bd04a37aeda719939dc8d44,5,13,3,7,1,2,11,8,1,0.0,0.38,0.38,0.62,6,2,4,0.33,4,0.43
2,0,0,1,3,,2,Rashard,Odomes,Rashard Odomes,564d3d9bd269224c4b1447c4,6,7,0.8571428571428571,1140,2,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,3,1,0,5bd04a37aeda719939dc8d44,3,5,0,1,0,0,3,2,0,1.0,0.6,0.6,0.4,4,3,1,0.75,1,0.0
0,0,0,1,2,,0,Matt,Freeman,Matt Freeman,584aba27d95ef3f74c1c2294,3,5,0.6,540,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,0,0,0,2,0,0,5bd04a37aeda719939dc8d44,1,5,1,4,0,0,1,4,0,0.0,0.2,0.2,0.8,1,0,1,0.0,3,0.25
0,0,1,7,2,,1,Kristian,Doolittle,Kristian Doolittle,584aba27d95ef3f74c1c2295,16,15,1.0666666666666667,1620,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,2,6,0,5bd04a37aeda719939dc8d44,4,8,0,0,8,10,8,4,2,0.0,0.5,0.5,0.5,8,4,4,0.5,0,0.0
0,0,1,4,1,,1,Brady,Manek,Brady Manek,59afc0e217120e9c9af50920,15,17,0.8823529411764706,1800,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,1,4,0,5bd04a37aeda719939dc8d44,4,12,1,5,6,8,5,8,2,0.0,0.33,0.33,0.67,7,3,4,0.43,4,0.2
5,0,0,1,2,,2,Jamal,Bieniemy,Jamal Bieniemy,5be6ed1b85d07ba976d28fed,3,5,0.6,1140,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,2,0,0,5bd04a37aeda719939dc8d44,1,3,1,3,0,0,3,2,0,2.5,0.33,0.33,0.67,0,0,0,0.0,2,0.33
2,0,0,3,2,,2,Aaron,Calixte,Aaron Calixte,5be6ed1b85d07ba976d28ff0,8,9,0.8888888888888888,1560,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,1,0,0,2,3,0,5bd04a37aeda719939dc8d44,1,5,1,5,5,6,5,4,1,2.0,0.2,0.2,0.8,0,0,0,0.0,4,0.2
2,0,0,3,4,,0,Miles,Reynolds,Miles Reynolds,5be6ed1b85d07ba976d28ff8,8,10,0.8,1260,0,Oklahoma Sooners,54457dd3300969b132fcfeb3,2,0,0,4,4,1,5bd04a37aeda719939dc8d44,2,6,0,3,4,5,3,4,1,1.0,0.33,0.33,0.67,3,2,1,0.67,3,0.0
1,0,1,3,3,,3,Esa,Ahmad,Esa Ahmad,5646e558d269224c4b141362,10,9,1.1111111111111112,2040,1,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,3,3,0,5bd068b4aeda7199391b7c02,3,8,0,2,4,6,6,5,2,0.0,0.38,0.38,0.62,6,3,3,0.5,2,0.0
2,0,0,1,0,,0,Lamont,West,Lamont West,56ad3e61d269224c4bd2b057,0,6,0.0,1260,1,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,0,1,0,5bd068b4aeda7199391b7c02,0,4,0,4,0,1,1,4,1,2.0,0.0,0.0,1.0,0,0,0,0.0,4,0.0
0,0,0,0,1,,1,Logan,Routt,Logan Routt,56db676550238a1647612c27,0,,,240,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,0,0,0,5bd068b4aeda7199391b7c02,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
1,0,1,0,2,,0,James,Bolden,James Bolden,584aba27d95ef3f74c1c229b,13,11,1.1818181818181819,960,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,3,0,0,2,3,1,5bd068b4aeda7199391b7c02,4,9,2,5,3,3,0,5,0,0.33,0.44,0.44,0.56,4,2,2,0.5,3,0.4
0,0,0,0,0,,0,Chase,Harler,Chase Harler,584aba27d95ef3f74c1c229c,0,1,0.0,360,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,0,0,0,5bd068b4aeda7199391b7c02,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0,0,0,0.0,1,0.0
1,0,0,2,5,,0,Wesley,Harris,Wesley Harris,59ed8bfff934491175f00d5b,3,6,0.5,1440,2,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,5,0,0,5bd068b4aeda7199391b7c02,1,6,1,3,0,0,2,5,0,1.0,0.17,0.17,0.83,3,0,3,0.0,2,0.33
1,0,0,4,3,,5,Derek,Culver,Derek Culver,5be6b22885d07ba97640bbd6,17,13,1.3076923076923077,1320,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,3,1,0,5bd068b4aeda7199391b7c02,8,12,0,0,1,2,9,4,1,1.0,0.67,0.67,0.33,12,8,4,0.67,0,0.0
0,0,0,1,1,,1,Andrew,Gordon,Andrew Gordon,5be6b22885d07ba97640bbdd,4,6,0.6666666666666666,840,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,1,0,0,5bd068b4aeda7199391b7c02,2,5,0,0,0,0,2,3,0,0.0,0.4,0.4,0.6,5,2,3,0.4,0,0.0
1,0,0,1,3,,1,Jermaine,Haley,Jermaine Haley,5be6b22885d07ba97640bbe0,0,2,0.0,1740,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,3,0,0,5bd068b4aeda7199391b7c02,0,2,0,2,0,0,2,2,0,1.0,0.0,0.0,1.0,0,0,0,0.0,2,0.0
0,0,0,0,0,,0,Taevon,Horton,Taevon Horton,5be6b22885d07ba97640bbe2,0,,,120,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,0,0,0,0,0,0,5bd068b4aeda7199391b7c02,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,2,2,,1,Jordan,Mccabe,Jordan Mccabe,5be6b22885d07ba97640bbe6,7,6,1.1666666666666667,1680,0,West Virginia Mountaineers,54457dd3300969b132fcfeb4,1,0,0,2,1,0,5bd068b4aeda7199391b7c02,2,3,2,3,1,2,3,1,1,0.0,0.67,0.67,0.33,0,0,0,0.0,1,0.67
0,0,0,2,4,,0,Thomas,Dziagwa,Thomas Dziagwa,584aba29d95ef3f74c1c2592,16,13,1.2307692307692308,2160,1,Oklahoma State Cowboys,54457dd3300969b132fcfec9,1,0,0,4,0,0,5bd04a37aeda719939dc8d44,6,12,4,8,0,0,2,6,0,0.0,0.5,0.5,0.5,4,2,2,0.5,4,0.5
2,0,1,5,3,,3,Cameron,McGriff,Cameron McGriff,584aba29d95ef3f74c1c2593,9,13,0.6923076923076923,2340,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,2,0,0,3,1,0,5bd04a37aeda719939dc8d44,3,10,0,5,3,4,8,7,1,1.0,0.3,0.3,0.7,5,3,2,0.6,5,0.0
1,0,0,3,4,,1,Lindy,Waters III,Lindy Waters III,584aba29d95ef3f74c1c2595,7,7,1.0,1260,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,4,0,0,5bd04a37aeda719939dc8d44,3,7,1,4,0,0,4,4,0,0.0,0.43,0.43,0.57,3,2,1,0.67,3,0.25
1,0,0,3,2,,1,Curtis,Jones,Curtis Jones,5be8162b85d07ba97612f00b,3,11,0.2727272727272727,1500,1,Oklahoma State Cowboys,54457dd3300969b132fcfec9,1,0,0,2,1,0,5bd04a37aeda719939dc8d44,1,10,1,6,0,0,4,9,0,1.0,0.1,0.1,0.9,4,0,4,0.0,5,0.17
0,0,0,6,2,,1,Maurce,Calloo,Maurce Calloo,5be8162b85d07ba97612f00d,8,8,1.0,1020,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,2,2,0,5bd04a37aeda719939dc8d44,3,7,0,2,2,4,7,4,2,0.0,0.43,0.43,0.57,5,3,2,0.6,2,0.0
0,0,0,1,0,,0,Duncan,Demuth,Duncan Demuth,5be8162b85d07ba97612f00f,0,,,480,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,0,0,0,5bd04a37aeda719939dc8d44,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0
0,0,0,1,2,,0,Isaac,Likekele,Isaac Likekele,5be8162b85d07ba97612f011,2,3,0.6666666666666666,360,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,1,0,0,2,1,0,5bd04a37aeda719939dc8d44,1,2,0,0,0,0,1,1,0,0.0,0.5,0.5,0.5,2,1,1,0.5,0,0.0
0,0,0,2,4,,1,Yor,Anei,Yor Anei,5be8162b85d07ba97612f013,6,5,1.2,840,0,Oklahoma State Cowboys,54457dd3300969b132fcfec9,0,0,0,4,2,1,5bd04a37aeda719939dc8d44,2,4,0,0,2,3,3,2,1,0.0,0.5,0.5,0.5,4,2,2,0.5,0,0.0
6,0,0,5,4,,2,Michael,Weathers,Michael Weathers,5be8162b85d07ba97612f015,13,22,0.5909090909090909,2040,1,Oklahoma State Cowboys,54457dd3300969b132fcfec9,4,0,0,4,7,1,5bd04a37aeda719939dc8d44,3,12,0,1,7,10,7,9,3,1.5,0.25,0.25,0.75,11,3,8,0.27,1,0.0
2,0,0,0,1,,1,Kamau,Stokes,Kamau Stokes,5646c398d269224c4b1412a5,7,10,0.7,1260,0,Kansas State Wildcats,54457dd4300969b132fcff03,1,0,0,1,1,0,5bd04586aeda719939d2369c,3,8,1,5,0,1,1,5,1,2.0,0.38,0.38,0.62,3,2,1,0.67,4,0.2
1,0,1,1,4,,1,Barry,Brown,Barry Brown,5646c398d269224c4b1412a7,16,21,0.7619047619047619,2400,3,Kansas State Wildcats,54457dd4300969b132fcff03,2,0,0,4,5,0,5bd04586aeda719939d2369c,5,17,2,6,4,6,2,12,2,0.5,0.29,0.29,0.71,11,3,8,0.27,4,0.33
1,0,0,1,3,,2,Cartier,Diarra,Cartier Diarra,584aba2dd95ef3f74c1c2701,11,13,0.8461538461538461,2160,1,Kansas State Wildcats,54457dd4300969b132fcff03,1,0,0,3,5,1,5bd04586aeda719939d2369c,2,8,0,5,7,9,3,6,2,1.0,0.25,0.25,0.75,3,2,1,0.67,5,0.0
2,0,0,5,5,,0,Xavier,Sneed,Xavier Sneed,584aba2dd95ef3f74c1c2705,4,12,0.3333333333333333,2220,1,Kansas State Wildcats,54457dd4300969b132fcff03,2,0,0,5,6,0,5bd04586aeda719939d2369c,1,8,0,5,2,4,5,7,2,1.0,0.12,0.12,0.88,3,1,2,0.33,5,0.0
0,0,0,0,3,,0,Mike,McGuirl,Mike McGuirl,59ed8c00f934491175f017ad,0,3,0.0,360,1,Kansas State Wildcats,54457dd4300969b132fcff03,0,0,0,3,0,0,5bd04586aeda719939d2369c,0,3,0,0,0,0,0,3,0,0.0,0.0,0.0,1.0,3,0,3,0.0,0,0.0
1,0,0,3,2,,2,"Levi ",Stockard III,Levi  Stockard III,59ed8c00f934491175f017b1,2,2,1.0,660,0,Kansas State Wildcats,54457dd4300969b132fcff03,1,0,0,2,0,0,5bd04586aeda719939d2369c,1,1,0,0,0,0,5,0,0,1.0,1.0,1.0,0.0,1,1,0,1.0,0,0.0
0,0,1,7,2,,4,Makol,Mawien,Makol Mawien,59ed8c00f934491175f017b3,10,13,0.7692307692307693,1500,0,Kansas State Wildcats,54457dd4300969b132fcff03,5,0,0,2,2,0,5bd04586aeda719939d2369c,5,8,0,0,0,0,11,3,0,0.0,0.62,0.62,0.38,8,5,3,0.62,0,0.0
